WellID,AquiferID,Latitude,Longitude,Altitude,Screened,ScreenTopDepth,ScreenBottomDepth,Penetration,Diameter,Diameter_Flag,AquiferName,Confined,TopDepth,TopDepth_Flag,BottomDepth,BottomDepth_Flag,Kh,Kh_Flag,Ss,Ss_Flag,Porosity,Porosity_Flag,TotalInjection,ElapsedTime,InjectionRate,B,T,S,travelDistance,HydraulicGradient,DarcyFlow,maxDistance
W4234982262,A4234982262,32.076795000000004,-96.367098,-999999,True,840,890,Partial,1.3333333333333333,Default,Nacatoch,True,756,Measured,1049,Measured,4.98,Default,1e-06,Default,0.1,Default,35675.0625004236,1887.0,18.905703497839745,293,1459.14,0.000293,19.698016653196493,0.001,0.004980000000000001,49.492475233121894
W4234930866,A4234930866,32.076786,-96.429327,-999999,True,0,1235,Full,1.3333333333333333,Default,Nacatoch,True,280,Measured,542,Measured,4.98,Default,1e-06,Default,0.1,Default,16607.9375001972,1342.0,12.375512295228912,262,1304.7600000000002,0.000262,14.220342420342812,0.001,0.004980000000000001,48.16723074975147
W4234980752,A4234980752,32.076712,-96.384945,-999999,True,708,738,Partial,1.3333333333333333,Default,Nacatoch,True,632,Measured,929,Measured,4.98,Default,1e-06,Default,0.1,Default,30577.020833696395,1890.0,16.178317901426663,297,1479.0600000000004,0.000297,18.115016175121404,0.001,0.004980000000000001,58.145908104358995
W4234982284,A4234982284,32.076696000000005,-96.368238,-999999,True,848,880,Partial,1.3333333333333333,Default,Nacatoch,True,738,Measured,1032,Measured,4.98,Default,1e-06,Default,0.1,Default,12071.35416681,487.0,24.787174880513344,294,1464.12,0.000294,11.451610858871653,0.001,0.004980000000000001,11.528983566546133
W4234982258,A4234982258,32.076696000000005,-96.366605,-999999,True,869,925,Partial,1.3333333333333333,Default,Nacatoch,True,756,Measured,1049,Measured,4.98,Default,1e-06,Default,0.1,Default,34058.06250040439,1887.0,18.048787758560888,293,1459.14,0.000293,19.24694949926107,0.001,0.004980000000000001,51.698836016306664
W4234981707,A4234981707,32.076415000000004,-96.38337800000001,-999999,True,729,760,Partial,1.3333333333333333,Default,Nacatoch,True,650,Measured,947,Measured,4.98,Default,1e-06,Default,0.1,Default,81400.22916763312,4931.0,16.507854221787287,297,1479.0600000000004,0.000297,29.544065202265767,0.001,0.004980000000000001,143.21309224037606
W4234981229,A4234981229,32.076291999999995,-96.375188,-999999,True,800,810,Partial,1.3333333333333333,Default,Nacatoch,True,705,Measured,1000,Measured,4.98,Default,1e-06,Default,0.1,Default,7456.166666755198,518.0,14.394144144315055,295,1469.1,0.000295,8.99431593513217,0.001,0.004980000000000001,19.566280021306707
W4234980756,A4234980756,32.076195,-96.385892,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,634,Measured,931,Measured,4.98,Default,1e-06,Default,0.1,Default,20302.3333335744,974.0,20.844284736729364,297,1479.0600000000004,0.000297,14.76600144762517,0.001,0.004980000000000001,24.87897080984775
W4234982291,A4234982291,32.076158,-96.364572,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,757,Measured,1049,Measured,4.98,Default,1e-06,Default,0.1,Default,8983.333333439998,487.0,18.44626967852156,292,1454.16,0.000292,9.91826466102231,0.001,0.004980000000000001,14.770899096435922
W4234981705,A4234981705,32.076004,-96.384303,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,640,Measured,937,Measured,4.98,Default,1e-06,Default,0.1,Default,0.0,0.0,,297,1479.0600000000004,0.000297,0.6666666666666666,0.001,0.004980000000000001,
W4234981064,A4234981064,32.075904,-96.391482,-999999,True,731,850,Partial,1.3333333333333333,Default,Nacatoch,True,639,Measured,937,Measured,4.98,Default,1e-06,Default,0.1,Default,41497.38541715939,1584.0,26.197844329014767,298,1484.0400000000004,0.000298,21.064197733005084,0.001,0.004980000000000001,31.55966942788559
W4234982289,A4234982289,32.075755,-96.365339,-999999,True,885,927,Partial,1.3333333333333333,Default,Nacatoch,True,755,Measured,1047,Measured,4.98,Default,1e-06,Default,0.1,Default,40357.6250004792,1522.0,26.51617936956583,292,1454.16,0.000292,20.985325121641797,0.001,0.004980000000000001,29.53601633228347
W4234980851,A4234980851,32.075718,-96.380493,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,664,Measured,960,Measured,4.98,Default,1e-06,Default,0.1,Default,7467.395833422,974.0,7.666730835135522,296,1474.0800000000004,0.000296,8.985915243748376,0.001,0.004980000000000001,62.752497275174
W4234982266,A4234982266,32.075716,-96.369457,-999999,True,0,890,Partial,1.3333333333333333,Default,Nacatoch,True,740,Measured,1033,Measured,4.98,Default,1e-06,Default,0.1,Default,10370.135416789804,487.0,21.293912560143333,293,1459.14,0.000293,10.635023122574832,0.001,0.004980000000000001,13.087167636122752
W4234981703,A4234981703,32.075528000000006,-96.385313,-999999,True,714,734,Partial,1.3333333333333333,Default,Nacatoch,True,649,Measured,946,Measured,4.98,Default,1e-06,Default,0.1,Default,243841.3541695621,5542.0,43.99880082453304,297,1479.0600000000004,0.000297,51.125486016515424,0.001,0.004980000000000001,62.44372755913237
W4234981414,A4234981414,32.075143,-96.381576,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,665,Measured,962,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,297,1479.0600000000004,0.000297,,0.001,0.004980000000000001,
W4234980769,A4234980769,32.075114,-96.387889,-999999,True,774,798,Partial,1.3333333333333333,Default,Nacatoch,True,664,Measured,962,Measured,4.98,Default,1e-06,Default,0.1,Default,35253.9687504186,1857.0,18.98436658611664,298,1484.0400000000004,0.000298,19.416774226262177,0.001,0.004980000000000001,49.34128115993878
W4234981714,A4234981714,32.075109000000005,-96.384171,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,656,Measured,953,Measured,4.98,Default,1e-06,Default,0.1,Default,127338.75000151203,366.0,347.9200819713443,297,1479.0600000000004,0.000297,36.948587317431226,0.001,0.004980000000000001,1.3347612084439877
W4234981701,A4234981701,32.075009,-96.386579,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,666,Measured,964,Measured,4.98,Default,1e-06,Default,0.1,Default,141487.50000168002,487.0,290.52874743671464,298,1484.0400000000004,0.000298,38.8812144020434,0.001,0.004980000000000001,1.812436600129196
W4234982271,A4234982271,32.074778,-96.36873299999999,-999999,True,861,890,Partial,1.3333333333333333,Default,Nacatoch,True,742,Measured,1035,Measured,4.98,Default,1e-06,Default,0.1,Default,13065.135416821799,487.0,26.827793463699788,293,1459.14,0.000293,11.93238067424945,0.001,0.004980000000000001,10.752034772066056
W4234981712,A4234981712,32.074574,-96.382767,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,664,Measured,962,Measured,4.98,Default,1e-06,Default,0.1,Default,3728.0833333776,121.0,30.810606060971896,298,1484.0400000000004,0.000298,6.345558733863168,0.001,0.004980000000000001,3.2768634096611984
W4234981699,A4234981699,32.074389000000004,-96.38761600000001,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,693,Measured,991,Measured,4.98,Default,1e-06,Default,0.1,Default,101.06250000120001,121.0,0.83522727273719,298,1484.0400000000004,0.000298,1.234482717334166,0.001,0.004980000000000001,71.5565493180701
W4234981716,A4234981716,32.074261,-96.383746,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,673,Measured,970,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,297,1479.0600000000004,0.000297,,0.001,0.004980000000000001,
W4234982320,A4234982320,32.074158000000004,-96.369817,-999999,True,880,900,Partial,1.3333333333333333,Default,Nacatoch,True,740,Measured,1033,Measured,4.98,Default,1e-06,Default,0.1,Default,27646.2083336616,487.0,56.7683949356501,293,1459.14,0.000293,17.34323623255772,0.001,0.004980000000000001,5.839486756398921
W4234982319,A4234982319,32.073924,-96.369046,-999999,True,876,880,Partial,1.3333333333333333,Default,Nacatoch,True,748,Measured,1040,Measured,4.98,Default,1e-06,Default,0.1,Default,24805.229166961202,487.0,50.93476214981768,292,1454.16,0.000292,16.457424923576948,0.001,0.004980000000000001,6.344408306130828
W4234981722,A4234981722,32.073768,-96.390121,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,661,Measured,959,Measured,4.98,Default,1e-06,Default,0.1,Default,0.0,0.0,,298,1484.0400000000004,0.000298,0.6666666666666666,0.001,0.004980000000000001,
W4234981696,A4234981696,32.073516999999995,-96.38883299999999,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,712,Measured,1010,Measured,4.98,Default,1e-06,Default,0.1,Default,121353.60416810756,456.0,266.12632493006043,298,1484.0400000000004,0.000298,36.00955178749957,0.001,0.004980000000000001,1.8391848679555602
W4234981723,A4234981723,32.073282,-96.38606899999999,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,687,Measured,985,Measured,4.98,Default,1e-06,Default,0.1,Default,151.5937500018,121.0,1.2528409091057848,298,1484.0400000000004,0.000298,1.4365580903231507,0.001,0.004980000000000001,48.75523778663984
W4234981727,A4234981727,32.072575,-96.38726,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,711,Measured,1010,Measured,4.98,Default,1e-06,Default,0.1,Default,117232.50000139195,366.0,320.3073770529835,299,1489.0200000000002,0.000299,35.3338370697396,0.001,0.004980000000000001,1.4134327548271142
W4234980304,A4234980304,32.07245,-96.37125400000001,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,744,Measured,1036,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,292,1454.16,0.000292,,0.001,0.004980000000000001,
W4234981725,A4234981725,32.07242,-96.38535999999999,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,694,Measured,993,Measured,4.98,Default,1e-06,Default,0.1,Default,129.1354166682,90.0,1.4348379629799999,299,1489.0200000000002,0.000299,1.3487758524185778,0.001,0.004980000000000001,32.74344105506358
W4234981721,A4234981721,32.07229,-96.384438,-999999,True,830,842,Partial,1.3333333333333333,Default,Nacatoch,True,690,Measured,988,Measured,4.98,Default,1e-06,Default,0.1,Default,87918.76041771045,4811.0,18.27452929073175,298,1484.0400000000004,0.000298,30.652115741928142,0.001,0.004980000000000001,127.10144536112796
W4234980875,A4234980875,32.07202,-96.40176600000001,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,583,Measured,876,Measured,4.98,Default,1e-06,Default,0.1,Default,10005.1875001188,974.0,10.272266427226693,293,1459.14,0.000293,10.446960743197744,0.001,0.004980000000000001,47.165772073880376
W4234930468,A4234930468,32.071868,-96.373183,-999999,True,912,928,Partial,1.3333333333333333,Default,Nacatoch,True,747,Measured,1040,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,293,1459.14,0.000293,,0.001,0.004980000000000001,
W4234980874,A4234980874,32.071715000000005,-96.402601,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,562,Measured,855,Measured,4.98,Default,1e-06,Default,0.1,Default,9612.1666667808,974.0,9.868754278009034,293,1459.14,0.000293,10.240570376767561,0.001,0.004980000000000001,48.972680883083974
W4234930469,A4234930469,32.071585,-96.373755,-999999,True,902,950,Partial,1.3333333333333333,Default,Nacatoch,True,747,Measured,1040,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,293,1459.14,0.000293,,0.001,0.004980000000000001,
W4234982006,A4234982006,32.071496999999994,-96.342674,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,768,Measured,1057,Measured,4.98,Default,1e-06,Default,0.1,Default,6737.50000008,121.0,55.68181818247934,289,1439.22,0.00028900000000000003,8.640168001090661,0.001,0.004980000000000001,2.1147588148544623
W4234981729,A4234981729,32.071493,-96.387517,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,707,Measured,1006,Measured,4.98,Default,1e-06,Default,0.1,Default,2975.729166702,61.0,48.78244535577049,299,1489.0200000000002,0.000299,5.667760487492704,0.001,0.004980000000000001,1.4981631341393173
W4234981731,A4234981731,32.071174,-96.38601700000001,-999999,True,730,742,Partial,1.3333333333333333,Default,Nacatoch,True,693,Measured,992,Measured,4.98,Default,1e-06,Default,0.1,Default,5204.7187500618,121.0,43.01420454596529,299,1489.0200000000002,0.000299,7.473481210790122,0.001,0.004980000000000001,2.5883248767048785
W4234982526,A4234982526,32.070626000000004,-96.351623,-999999,True,880,880,Partial,1.3333333333333333,Default,Nacatoch,True,801,Measured,1097,Measured,4.98,Default,1e-06,Default,0.1,Default,158196.5000018784,304.0,520.3832236903894,296,1474.0800000000004,0.000296,41.250989474127664,0.001,0.004980000000000001,0.9237039308363715
W4234982526,A4234982526,32.070626000000004,-96.351623,-999999,True,880,880,Partial,1.3333333333333333,Default,Nacatoch,True,801,Measured,1097,Measured,4.98,Default,1e-06,Default,0.1,Default,158196.5000018784,304.0,520.3832236903894,296,1474.0800000000004,0.000296,41.250989474127664,0.001,0.004980000000000001,0.9237039308363715
W4234982526,A4234982526,32.070626000000004,-96.351623,-999999,True,880,885,Partial,1.3333333333333333,Default,Nacatoch,True,801,Measured,1097,Measured,4.98,Default,1e-06,Default,0.1,Default,158196.5000018784,304.0,520.3832236903894,296,1474.0800000000004,0.000296,41.250989474127664,0.001,0.004980000000000001,0.9237039308363715
W4234982526,A4234982526,32.070626000000004,-96.351623,-999999,True,880,885,Partial,1.3333333333333333,Default,Nacatoch,True,801,Measured,1097,Measured,4.98,Default,1e-06,Default,0.1,Default,158196.5000018784,304.0,520.3832236903894,296,1474.0800000000004,0.000296,41.250989474127664,0.001,0.004980000000000001,0.9237039308363715
W4234982515,A4234982515,32.070625,-96.353516,-999999,True,895,900,Partial,1.3333333333333333,Default,Nacatoch,True,802,Measured,1098,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,296,1474.0800000000004,0.000296,,0.001,0.004980000000000001,
W4234980855,A4234980855,32.069990000000004,-96.39989,-999999,True,778,782,Partial,1.3333333333333333,Default,Nacatoch,True,621,Measured,915,Measured,4.98,Default,1e-06,Default,0.1,Default,2863.437500034,487.0,5.879748460028748,294,1464.12,0.000294,5.607718038271843,0.001,0.004980000000000001,41.69931760559258
W4234920118,A4234920118,32.069933,-96.378062,-999999,True,845,853,Partial,1.3333333333333333,Default,Nacatoch,True,742,Measured,1038,Measured,4.98,Default,1e-06,Default,0.1,Default,13637.822916828602,762.0,17.897405402662205,296,1474.0800000000004,0.000296,12.12854780925414,0.001,0.004980000000000001,22.80792372139748
W4234900539,A4234900539,32.069887,-96.343649,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,781,Measured,1072,Measured,4.98,Default,1e-06,Default,0.1,Default,8337.656250099,335.0,24.88852611969851,291,1449.18,0.000291,9.573179513644682,0.001,0.004980000000000001,8.33751519302334
W4234980491,A4234980491,32.069412,-96.393087,-999999,True,763,775,Partial,1.3333333333333333,Default,Nacatoch,True,662,Measured,960,Measured,4.98,Default,1e-06,Default,0.1,Default,27528.30208366019,1524.0,18.063190343609048,298,1484.0400000000004,0.000298,17.160684832668363,0.001,0.004980000000000001,42.961592828697626
W4234901786,A4234901786,32.069347,-96.37970899999999,-999999,True,844,854,Partial,1.3333333333333333,Default,Nacatoch,True,749,Measured,1045,Measured,4.98,Default,1e-06,Default,0.1,Default,28072.916667,2223.0,12.628392562753037,296,1474.0800000000004,0.000296,17.387711777233587,0.001,0.004980000000000001,85.65551373625993
W4234920123,A4234920123,32.069043,-96.377585,-999999,True,863,876,Partial,1.3333333333333333,Default,Nacatoch,True,753,Measured,1047,Measured,4.98,Default,1e-06,Default,0.1,Default,3975.1250000471996,518.0,7.673986486577605,294,1464.12,0.000294,6.594133329979044,0.001,0.004980000000000001,34.493268239095116
W4234902196,A4234902196,32.068971999999995,-96.408162,-999999,True,692,714,Partial,1.3333333333333333,Default,Nacatoch,True,520,Measured,807,Measured,4.98,Default,1e-06,Default,0.1,Default,3840.3750000456,306.0,12.550245098188233,287,1429.2600000000002,0.00028700000000000004,6.5603202351712975,0.001,0.004980000000000001,13.584022675460776
W4234902103,A4234902103,32.068803,-96.392902,-999999,True,735,755,Partial,1.3333333333333333,Default,Nacatoch,True,663,Measured,962,Measured,4.98,Default,1e-06,Default,0.1,Default,29251.979167013993,1918.0,15.251292579256516,299,1489.0200000000002,0.000299,17.65943446583051,0.001,0.004980000000000001,62.748753417792415
W4234983304,A4234983304,32.068739,-96.380923,-999999,True,850,860,Partial,1.3333333333333333,Default,Nacatoch,True,760,Measured,1057,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,297,1479.0600000000004,0.000297,,0.001,0.004980000000000001,
W4234980942,A4234980942,32.068413,-96.409247,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,540,Measured,825,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,285,1419.3000000000004,0.000285,,0.001,0.004980000000000001,
W4234930909,A4234930909,32.068331,-96.406627,-999999,True,745,755,Partial,1.3333333333333333,Default,Nacatoch,True,569,Measured,857,Measured,4.98,Default,1e-06,Default,0.1,Default,6743.114583413401,427.0,15.791837431881502,288,1434.2400000000002,0.000288,8.65865028330736,0.001,0.004980000000000001,14.901004261618938
W4234920122,A4234920122,32.068315999999996,-96.378979,-999999,True,872,882,Partial,1.3333333333333333,Default,Nacatoch,True,756,Measured,1051,Measured,4.98,Default,1e-06,Default,0.1,Default,11706.406250139,1281.0,9.13849043726698,295,1469.1,0.000295,11.258708141230056,0.001,0.004980000000000001,68.6809153646804
W4221300911,A4221300911,32.068079,-96.055035,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,1486,Measured,1701,Measured,4.98,Default,1e-06,Default,0.1,Default,1148743.7500136402,518.0,2217.6520270533592,215,1070.7,0.000215,130.41366280865856,0.001,0.004980000000000001,0.4494158275790172
W4234920125,A4234920125,32.067932,-96.378512,-999999,True,916,933,Partial,1.3333333333333333,Default,Nacatoch,True,762,Measured,1057,Measured,4.98,Default,1e-06,Default,0.1,Default,26781.562500318,1736.0,15.427167338892856,295,1469.1,0.000295,17.01240561097061,0.001,0.004980000000000001,55.76676196262632
W4234920121,A4234920121,32.067828000000006,-96.380466,-999999,True,866,878,Partial,1.3333333333333333,Default,Nacatoch,True,762,Measured,1058,Measured,4.98,Default,1e-06,Default,0.1,Default,39526.666667135985,3138.0,12.596133418462713,296,1474.0800000000004,0.000296,20.627720572590132,0.001,0.004980000000000001,119.70016821807151
W4234980958,A4234980958,32.067582,-96.407699,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,553,Measured,840,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,287,1429.2600000000002,0.00028700000000000004,,0.001,0.004980000000000001,
W4234920079,A4234920079,32.067575,-96.376036,-999999,True,912,921,Partial,1.3333333333333333,Default,Nacatoch,True,793,Measured,1085,Measured,4.98,Default,1e-06,Default,0.1,Default,26832.0937503186,2193.0,12.23533686745034,292,1454.16,0.000292,17.115540714375392,0.001,0.004980000000000001,86.01991905833724
W4234980647,A4234980647,32.067505,-96.379387,-999999,True,900,914,Partial,1.3333333333333333,Default,Nacatoch,True,764,Measured,1059,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,295,1469.1,0.000295,,0.001,0.004980000000000001,
W4234980914,A4234980914,32.0673,-96.40866700000001,-999999,True,720,740,Partial,1.3333333333333333,Default,Nacatoch,True,546,Measured,832,Measured,4.98,Default,1e-06,Default,0.1,Default,0.0,0.0,,286,1424.2800000000002,0.000286,0.6666666666666666,0.001,0.004980000000000001,
W4234983305,A4234983305,32.067240000000005,-96.381636,-999999,True,850,860,Partial,1.3333333333333333,Default,Nacatoch,True,775,Measured,1072,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,297,1479.0600000000004,0.000297,,0.001,0.004980000000000001,
W4234980919,A4234980919,32.067107,-96.411174,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,516,Measured,799,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,283,1409.34,0.000283,,0.001,0.004980000000000001,
W4234920083,A4234920083,32.066811,-96.38059100000001,-999999,True,892,906,Partial,1.3333333333333333,Default,Nacatoch,True,768,Measured,1065,Measured,4.98,Default,1e-06,Default,0.1,Default,20133.8958335724,1249.0,16.12001267699952,297,1479.0600000000004,0.000297,14.70474648002694,0.001,0.004980000000000001,39.56131003096936
W4234980969,A4234980969,32.066643,-96.41090600000001,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,525,Measured,808,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,283,1409.34,0.000283,,0.001,0.004980000000000001,
W4234930908,A4234930908,32.066465,-96.40514499999999,-999999,True,710,723,Partial,1.3333333333333333,Default,Nacatoch,True,606,Measured,895,Measured,4.98,Default,1e-06,Default,0.1,Default,33738.031250400585,1677.0,20.118086613238283,289,1439.22,0.00028900000000000003,19.288372095576047,0.001,0.004980000000000001,41.28340209124923
W4234920097,A4234920097,32.066448,-96.378101,-999999,True,931,943,Partial,1.3333333333333333,Default,Nacatoch,True,800,Measured,1093,Measured,4.98,Default,1e-06,Default,0.1,Default,22087.77083359561,1249.0,17.684364158203053,293,1459.14,0.000293,15.50490196872294,0.001,0.004980000000000001,35.85318816491574
W4234902198,A4234902198,32.066439,-96.410288,-999999,True,683,698,Partial,1.3333333333333333,Default,Nacatoch,True,557,Measured,841,Measured,4.98,Default,1e-06,Default,0.1,Default,3930.20833338,306.0,12.843818082941176,284,1414.3200000000004,0.000284,6.670426667834421,0.001,0.004980000000000001,13.196478718625759
W4234902197,A4234902197,32.066086999999996,-96.411011,-999999,True,706,726,Partial,1.3333333333333333,Default,Nacatoch,True,539,Measured,821,Measured,4.98,Default,1e-06,Default,0.1,Default,3958.281250047,306.0,12.93555964067647,282,1404.36,0.000282,6.717431038141924,0.001,0.004980000000000001,13.03665726032569
W4234980964,A4234980964,32.066072999999996,-96.406133,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,612,Measured,901,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,289,1439.22,0.00028900000000000003,,0.001,0.004980000000000001,
W4234980469,A4234980469,32.066054,-96.394752,-999999,True,822,845,Partial,1.3333333333333333,Default,Nacatoch,True,709,Measured,1009,Measured,4.98,Default,1e-06,Default,0.1,Default,29616.927083685,1554.0,19.058511636862935,300,1494.0000000000002,0.0003,17.739498473996925,0.001,0.004980000000000001,41.87557701197334
W4234980496,A4234980496,32.065953,-96.382366,-999999,True,862,871,Partial,1.3333333333333333,Default,Nacatoch,True,789,Measured,1087,Measured,4.98,Default,1e-06,Default,0.1,Default,3464.1979167078002,518.0,6.687640765845174,298,1484.0400000000004,0.000298,6.119429141247893,0.001,0.004980000000000001,39.673184039705085
W4221300921,A4221300921,32.065788,-96.049642,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,1521,Measured,1736,Measured,4.98,Default,1e-06,Default,0.1,Default,0.0,0.0,,215,1070.7,0.000215,0.6666666666666666,0.001,0.004980000000000001,
W4234920095,A4234920095,32.065737,-96.379704,-999999,True,939,953,Partial,1.3333333333333333,Default,Nacatoch,True,787,Measured,1081,Measured,4.98,Default,1e-06,Default,0.1,Default,21256.812500252407,1249.0,17.019065252403852,294,1464.12,0.000294,15.185161426203711,0.001,0.004980000000000001,37.26570841166442
W4234931447,A4234931447,32.065715000000004,-96.409352,-999999,True,739,749,Partial,1.3333333333333333,Default,Nacatoch,True,561,Measured,845,Measured,4.98,Default,1e-06,Default,0.1,Default,34714.968750412205,1586.0,21.888378783362047,284,1414.3200000000004,0.000284,19.736593027029613,0.001,0.004980000000000001,35.66803026820815
W4234980465,A4234980465,32.065690999999994,-96.392028,-999999,True,852,872,Partial,1.3333333333333333,Default,Nacatoch,True,723,Measured,1023,Measured,4.98,Default,1e-06,Default,0.1,Default,28415.4062503374,1614.0,17.605580080754272,300,1494.0000000000002,0.0003,17.376457461206765,0.001,0.004980000000000001,46.7215172415418
W4234901780,A4234901780,32.065633,-96.381225,-999999,True,875,890,Partial,1.3333333333333333,Default,Nacatoch,True,775,Measured,1072,Measured,4.98,Default,1e-06,Default,0.1,Default,4553.4270833874,518.0,8.79039977487915,297,1479.0600000000004,0.000297,7.017536670513251,0.001,0.004980000000000001,30.729183372615655
W4234932688,A4234932688,32.065497,-96.351095,-999999,True,1023,1026,Partial,1.3333333333333333,Default,Nacatoch,True,870,Measured,1181,Measured,4.98,Default,1e-06,Default,0.1,Default,8259765.13551474,2344.0,3523.7905868236944,311,1548.7800000000002,0.000311,290.75678874505024,0.001,0.004980000000000001,1.0307876808291914
W4234983306,A4234983306,32.065484000000005,-96.383358,-999999,True,850,860,Partial,1.3333333333333333,Default,Nacatoch,True,791,Measured,1090,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,299,1489.0200000000002,0.000299,,0.001,0.004980000000000001,
W4234981955,A4234981955,32.065329999999996,-96.379136,-999999,True,986,1000,Partial,1.3333333333333333,Default,Nacatoch,True,787,Measured,1081,Measured,4.98,Default,1e-06,Default,0.1,Default,228569.6875027141,1707.0,133.90139865419692,294,1464.12,0.000294,49.7507594451328,0.001,0.004980000000000001,8.042189752787873
W4234930907,A4234930907,32.06532,-96.404617,-999999,True,740,753,Partial,1.3333333333333333,Default,Nacatoch,True,646,Measured,936,Measured,4.98,Default,1e-06,Default,0.1,Default,5081.197916726999,367.0,13.84522593113624,290,1444.2,0.00029,7.497780009441342,0.001,0.004980000000000001,14.734349843387548
W4234930695,A4234930695,32.065219,-96.3591,-999999,True,1009,1017,Partial,1.3333333333333333,Default,Nacatoch,True,896,Measured,1180,Measured,4.98,Default,1e-06,Default,0.1,Default,97929.56250116287,3473.0,28.197397783231462,284,1414.3200000000004,0.000284,33.13681128660513,0.001,0.004980000000000001,58.59461116446691
W4234930851,A4234930851,32.0652,-96.407106,-999999,True,727,740,Partial,1.3333333333333333,Default,Nacatoch,True,616,Measured,903,Measured,4.98,Default,1e-06,Default,0.1,Default,5878.468750069798,367.0,16.017626021988555,287,1429.2600000000002,0.00028700000000000004,8.101985617690877,0.001,0.004980000000000001,12.877038027118816
W4234980954,A4234980954,32.065133,-96.40681500000001,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,616,Measured,903,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,287,1429.2600000000002,0.00028700000000000004,,0.001,0.004980000000000001,
W4234980972,A4234980972,32.065129999999996,-96.40864599999999,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,591,Measured,876,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,285,1419.3000000000004,0.000285,,0.001,0.004980000000000001,
W4234920093,A4234920093,32.064826000000004,-96.381659,-999999,True,928,940,Partial,1.3333333333333333,Default,Nacatoch,True,794,Measured,1091,Measured,4.98,Default,1e-06,Default,0.1,Default,20330.406250241398,1249.0,16.277346877695276,297,1479.0600000000004,0.000297,14.776185920916893,0.001,0.004980000000000001,39.20590688265767
W4234931529,A4234931529,32.06477,-96.409486,-999999,True,721,730,Partial,1.3333333333333333,Default,Nacatoch,True,573,Measured,858,Measured,4.98,Default,1e-06,Default,0.1,Default,60519.59375071858,1220.0,49.60622438583489,285,1419.3000000000004,0.000285,26.00718658705456,0.001,0.004980000000000001,13.603375934159239
